,index,id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,wooddecksf,mosold,yrsold,saleprice,porchpres,poolpres,garagepres,fireplacepres,masvnrpres,bsmtpres,shedpres,exterior,age_sold,remodelled,2ndfloorpres,bighouse
230,230,1071,120,RL,5.831327892742091,19.356412321749783,0.0,Lvl,Corner,flat,NridgHt,Norm,TwnhsE,1Story,9,2.055641538058108,14.195323264382047,Hip,BrkFace,11.389603553790803,2.055641538058108,PConc,2.055641538058108,0.7304631471189666,GLQ,13.381706470786918,7.6465380079030645,2.055641538058108,13.684576249506009,0.7304631471189666,1,0.7304631471189666,0.7304631471189666,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,4,Attchd,Fin,1052.0,TA,0.0,2.885846472488202,2008,38.90144096170698,1,0,1,1,1,1,0,Metal,0.0,0.0,0,0.0
231,231,1583,80,RL,6.337529394588084,19.953155697901853,0.0,Lvl,Inside,flat,Timber,Norm,1Fam,SLvl,6,2.055641538058108,14.16403784586512,Gable,BrkFace,8.305068732469508,1.8203341036428238,CBlock,1.8203341036428238,1.5409627556327752,GLQ,11.449076309777542,11.062536102899807,2.055641538058108,13.320686349739397,0.7304631471189666,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,2,Attchd,RFn,600.0,TA,8.355622538951035,2.6025944687727294,2008,34.105596666504965,0,0,1,1,1,1,0,Wood,3.858806663498184,1.0,0,0.0
232,232,2858,70,RL,5.684506656824126,19.691552676807884,0.7304631471189666,Lvl,Corner,flat,Crawfor,Norm,1Fam,2Story,7,2.055641538058108,14.047528636178493,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,ALQ,8.274265741119429,10.468499910096941,1.8203341036428238,13.711364159471431,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Detchd,Unf,642.0,TA,0.0,1.1943176378757767,2006,32.763481734718766,1,0,1,1,0,1,0,Wood,6.469749997220178,1.0,1,0.0
233,233,2265,20,RL,5.0533710494211155,20.00415531071443,0.0,Lvl,CulDSac,flat,Timber,Norm,1Fam,1Story,7,2.440268378362637,14.159321992932664,Gable,None,0.0,1.5409627556327752,CBlock,1.8203341036428238,0.7304631471189666,ALQ,8.263917622663177,12.03979401386066,1.8203341036428238,12.741052898781769,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Unf,528.0,TA,8.434556620289202,2.440268378362637,2007,34.070564039720665,0,0,1,0,0,1,0,Wood,4.003419248109409,0.0,0,0.0
234,234,1088,80,RL,5.653921148278169,19.706844043033172,0.7304631471189666,Lvl,Inside,flat,Gilbert,Norm,1Fam,SLvl,7,2.055641538058108,14.19064737641105,Gable,Stone,7.8971902791299975,1.8203341036428238,PConc,1.8203341036428238,1.8203341036428238,GLQ,10.971129399749735,8.114592997374732,2.055641538058108,12.562894319909493,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Fin,400.0,TA,8.232627042257835,2.440268378362637,2008,34.61166383281241,0,0,1,0,1,1,0,Vinyl,1.5409627556327752,0.0,0,0.0
235,235,698,70,RM,6.448232316019433,19.834231912212953,0.0,Lvl,Corner,flat,OldTown,Norm,1Fam,2Story,5,2.6025944687727294,14.039411253843634,Gable,None,0.0,1.8203341036428238,CBlock,1.5409627556327752,0.7304631471189666,Unf,0.0,10.292419534723528,2.055641538058108,13.23018602656737,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,None,None,0.0,None,0.0,1.5409627556327752,2009,32.2824580531938,1,0,0,0,0,1,0,Vinyl,6.635082099792532,1.0,1,0.0
236,236,1896,20,RL,6.02174235239564,23.206483758721994,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,6,2.440268378362637,14.118195633475512,Gable,BrkFace,7.278278985320871,1.5409627556327752,CBlock,1.5409627556327752,1.1943176378757767,ALQ,13.067564449390803,8.168905235578311,1.8203341036428238,13.593810476913815,0.7304631471189666,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,510.0,TA,0.0,2.440268378362637,2007,34.93048235199793,1,0,1,1,1,1,0,Metal,5.285266416806648,1.0,0,0.0
237,237,628,60,RL,6.65495044352145,20.939445909970118,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,2Story,6,2.2596737867230705,14.132483878148479,Gable,BrkFace,10.634887347225343,1.5409627556327752,CBlock,1.8203341036428238,0.7304631471189666,Rec,9.996045490671595,9.996045490671595,1.5409627556327752,14.39836258791878,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,509.0,TA,0.0,2.2596737867230705,2009,34.72483884062477,1,0,1,1,1,1,0,Vinyl,5.0120772195485275,0.0,1,0.0
238,238,1212,20,RL,6.098626104970388,19.11937790480516,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,6,2.440268378362637,14.126140415265303,Hip,Stone,8.693814389412918,1.5409627556327752,CBlock,1.8203341036428238,0.7304631471189666,Rec,11.462910430593931,9.064718155085044,2.055641538058108,12.374859997919224,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,RFn,504.0,Gd,0.0,2.440268378362637,2008,32.97157585812088,0,0,1,0,1,1,0,Wood,5.133567292834429,0.0,0,0.0
239,239,2864,50,RL,6.244955797756471,19.081720009484453,0.7304631471189666,Lvl,Inside,flat,Crawfor,Norm,1Fam,1.5Fin,7,2.440268378362637,14.070161898256476,Gable,BrkFace,8.780688591938043,1.8203341036428238,BrkTil,1.5409627556327752,0.7304631471189666,ALQ,10.401242904600743,10.251846716454656,2.055641538058108,13.628572889655803,0.0,2,0.0,1.8203341036428238,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Detchd,Unf,451.0,TA,0.0,1.1943176378757767,2006,35.47168214549059,0,0,1,1,1,1,0,Aggregate,6.148460831341732,1.0,1,0.0
240,240,2740,20,RL,6.221213632878419,20.62634064836594,0.0,Lvl,Inside,flat,Edwards,Norm,1Fam,1Story,5,2.2596737867230705,14.107043947541124,Gable,BrkFace,8.434556620289202,1.5409627556327752,Slab,0.0,0.0,None,0.0,0.0,1.8203341036428238,13.27874229840466,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,5,Attchd,RFn,569.0,TA,0.0,1.8203341036428238,2006,32.54897167799814,1,0,1,1,1,0,0,Wood,5.494161288893169,1.0,0,0.0
241,241,2560,20,RL,6.426512698054021,20.203924170582734,0.0,Lvl,Corner,flat,NAmes,Feedr,1Fam,1Story,5,2.2596737867230705,14.107043947541124,Gable,Stone,7.483295642295591,1.5409627556327752,CBlock,1.5409627556327752,1.1943176378757767,LwQ,4.969939052451073,13.105769838789474,2.055641538058108,13.541957436583365,0.7304631471189666,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Min1,0.7304631471189666,4,Attchd,RFn,240.0,TA,0.0,2.440268378362637,2006,33.03281434640351,1,0,1,1,1,1,0,Wood,5.494161288893169,0.0,0,0.0
242,242,1716,120,RL,5.7146689026506605,18.792367920999467,0.7304631471189666,Lvl,Corner,flat,NridgHt,Norm,TwnhsE,1Story,6,2.055641538058108,14.19064737641105,Gable,Stone,8.6582707430638,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,ALQ,3.858806663498184,12.972368275687545,2.055641538058108,13.015962914755876,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,460.0,TA,8.013883697367245,2.2596737867230705,2007,34.763241272440006,1,0,1,1,1,1,0,Vinyl,1.1943176378757767,1.0,0,0.0
243,243,1130,20,FV,5.744420430279228,18.7533959357533,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,1Story,7,2.055641538058108,14.193765294899782,Gable,Stone,8.211557890737238,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.83717499471455,9.1482763078651,2.055641538058108,12.689051809657878,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Fin,462.0,TA,7.724358962810533,1.8203341036428238,2008,35.82137268301779,1,0,1,0,1,1,0,Aggregate,0.7304631471189666,1.0,0,0.0
244,244,201,30,RM,5.392276337227255,17.98987134386776,0.0,Lvl,Inside,flat,OldTown,Artery,1Fam,1Story,6,2.055641538058108,14.060479073569079,Gable,None,0.0,1.5409627556327752,BrkTil,1.1943176378757767,0.7304631471189666,ALQ,12.010768996247894,7.6727449866678565,1.5409627556327752,12.311549835365874,0.7304631471189666,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Detchd,Unf,288.0,TA,0.0,1.5409627556327752,2010,31.336645909286823,1,0,1,1,0,1,0,Wood,6.382450834594188,1.0,0,0.0
245,245,2886,20,RL,5.942124359831237,23.518464938393045,0.7304631471189666,Lvl,Inside,sloped,Mitchel,Norm,1Fam,1Story,6,2.2596737867230705,14.149872093127607,Gable,None,0.0,1.5409627556327752,CBlock,1.8203341036428238,1.8203341036428238,GLQ,11.42472157763011,11.67005022583586,1.5409627556327752,13.543822360347269,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,Typ,0.7304631471189666,3,Attchd,Fin,576.0,TA,7.278278985320871,2.750250297485029,2006,36.15028759869513,1,0,1,1,0,1,0,Wood,4.322947514138835,0.0,0,0.0
246,246,2328,160,RL,5.133567292834429,17.467710976881957,0.7304631471189666,Lvl,Inside,flat,StoneBr,Norm,TwnhsE,2Story,7,2.440268378362637,14.16246656706435,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,10.246736153405903,9.41914552756971,1.8203341036428238,13.799244279840845,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,504.0,TA,9.956818543247373,2.2596737867230705,2006,36.05701777115663,1,0,1,1,0,1,0,Wood,3.782056917753863,0.0,1,0.0
247,247,2583,20,RL,5.968980585391403,19.044700602612036,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,6,2.6025944687727294,14.110233605762662,Hip,BrkFace,7.824546029563345,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,11.588122995478582,8.375577002227507,2.055641538058108,12.263269450298049,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,286.0,TA,0.0,2.2596737867230705,2006,33.408731715293804,0,0,1,0,1,1,0,Wood,5.42678077191518,1.0,0,0.0
248,248,1206,20,RL,6.148460831341732,19.277399504396723,0.7304631471189666,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,4,2.2596737867230705,14.115012896462307,Hip,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,8.930417557876343,10.822434677567204,2.055641538058108,11.852507590465331,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,352.0,TA,0.0,2.440268378362637,2008,31.31098390597698,0,0,1,0,0,1,0,Metal,5.392276337227255,0.0,0,0.0
249,249,2242,50,RM,5.80273872401839,20.280872605254118,0.0,Lvl,Corner,flat,IDOTRR,Norm,1Fam,1.5Fin,2,1.8203341036428238,14.086243227218915,Gable,None,0.0,1.5409627556327752,BrkTil,0.0,0.0,None,0.0,0.0,2.055641538058108,11.657080698464595,0.0,1,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,Maj2,0.0,0,Detchd,Unf,256.0,Fa,5.285266416806648,1.5409627556327752,2007,28.723743051423092,0,0,1,0,0,0,0,Metal,5.914940018959451,1.0,0,1.0
250,250,1105,60,RL,6.415575864597646,20.585736645158573,0.7304631471189666,Lvl,CulDSac,flat,NoRidge,Norm,1Fam,2Story,8,2.440268378362637,14.175018034740056,Gable,BrkFace,10.094578286932387,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,Unf,0.0,12.745741320974158,2.055641538058108,14.89348624815649,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,751.0,TA,8.013883697367245,2.2596737867230705,2008,37.31469441639095,1,0,1,1,1,1,0,Vinyl,3.2377281976988326,0.0,1,0.0
251,251,121,20,RL,6.448232316019433,19.834231912212953,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,5,2.055641538058108,14.129313517307915,Hip,None,0.0,1.5409627556327752,PConc,1.8203341036428238,0.7304631471189666,BLQ,12.287496753602362,7.483295642295591,1.8203341036428238,12.667548456834874,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,RFn,504.0,TA,0.0,1.8203341036428238,2010,33.52339932530267,1,0,1,0,0,1,0,Wood,5.133567292834429,0.0,0,0.0
252,252,1223,70,RL,5.357203202420049,17.168146368473487,0.7304631471189666,Bnk,Inside,sloped,BrkSide,RRAn,1Fam,2Story,4,2.440268378362637,14.083032607355737,Gable,None,0.0,1.5409627556327752,PConc,1.5409627556327752,0.7304631471189666,Rec,7.020909424392293,8.39538258223558,1.5409627556327752,11.849446822580239,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Basment,Unf,231.0,TA,0.0,2.750250297485029,2008,30.047813003076055,0,0,1,0,0,1,0,Metal,5.995517194712504,1.0,1,0.0
253,253,265,20,RL,5.968980585391403,20.409144097838503,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,8,2.055641538058108,14.184403604277843,Gable,BrkFace,10.163752275425656,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,GLQ,13.007287688092752,8.345588710512626,2.055641538058108,13.498792610650696,0.7304631471189666,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,670.0,TA,7.873203454932757,2.055641538058108,2010,36.89397977211996,0,0,1,1,1,1,1,Vinyl,2.750250297485029,1.0,0,0.0
254,254,2813,20,RL,5.831327892742091,19.3577474053786,0.0,Lvl,FR2,flat,CollgCr,Norm,1Fam,1Story,7,2.055641538058108,14.19064737641105,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.1943176378757767,GLQ,12.114086926001544,9.322355249072935,2.055641538058108,12.9591822856806,0.7304631471189666,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Unf,502.0,TA,7.278278985320871,2.750250297485029,2006,34.86782011426877,1,0,1,0,0,1,0,Vinyl,0.7304631471189666,1.0,0,0.0
255,255,1294,50,RM,5.7737732204907655,18.817995639121555,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,1.5Fin,4,2.2596737867230705,14.087847482241104,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,11.510864426406004,1.8203341036428238,13.601157000193943,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Mod,0.0,0,Detchd,Unf,440.0,TA,7.9561965750067145,2.055641538058108,2008,31.821838893436617,0,0,1,0,0,1,0,Metal,5.914940018959451,1.0,1,0.0
256,256,2745,20,RL,6.148460831341732,19.159050877475657,0.0,Lvl,Corner,flat,Edwards,Norm,1Fam,1Story,5,2.055641538058108,14.110233605762662,Gable,None,0.0,1.5409627556327752,Slab,0.0,0.0,None,0.0,0.0,1.8203341036428238,12.457460342316738,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Min2,0.7304631471189666,4,None,None,0.0,None,0.0,1.8203341036428238,2006,30.416932971290752,1,0,0,1,0,0,0,Wood,5.42678077191518,0.0,0,0.0
257,257,1094,60,RL,5.995517194712504,19.105292713660116,0.7304631471189666,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,7,2.055641538058108,14.182841004523032,Gable,BrkFace,10.938696646743818,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,GLQ,10.487444346097531,9.939845154868248,2.055641538058108,14.010038401782337,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,3,Attchd,RFn,431.0,TA,6.808145364123843,2.440268378362637,2008,35.72115735101261,0,0,1,1,1,1,0,Vinyl,2.6025944687727294,1.0,1,0.0
258,258,651,190,RL,6.789529331141852,20.112858823377696,0.7304631471189666,Bnk,Corner,sloped,OldTown,Artery,2fmCon,2Story,3,2.055641538058108,14.023122182650834,Gable,None,0.0,1.5409627556327752,CBlock,1.1943176378757767,1.1943176378757767,BLQ,9.951171656935063,10.458983006060123,1.5409627556327752,13.679194615204894,0.7304631471189666,2,0.0,1.5409627556327752,1.1943176378757767,1.5409627556327752,Typ,0.0,0,CarPort,Unf,420.0,Fa,0.0,2.6025944687727294,2009,30.535477161661696,1,0,1,0,0,1,0,Wood,6.826616787891752,1.0,1,0.0
259,259,198,50,RM,5.357203202420049,17.9167524253441,0.0,Lvl,Inside,flat,BrkSide,Norm,1Fam,1.5Fin,6,2.440268378362637,14.10065629283109,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,9.025890350388508,10.169007130464756,1.5409627556327752,13.131009605852379,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,312.0,TA,8.325406294637359,1.5409627556327752,2010,32.75925582310485,1,0,1,0,0,1,0,Wood,5.744420430279228,1.0,1,0.0
260,260,131,30,RL,5.5270737381589985,17.49762024281299,0.7304631471189666,Lvl,Inside,flat,BrkSide,Norm,1Fam,1Story,3,1.1943176378757767,14.087847482241104,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Unf,0.0,11.252502530148577,2.055641538058108,12.89248791603888,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,Mod,0.0,0,None,None,0.0,None,8.720169513164583,2.055641538058108,2010,29.34629243149376,0,0,0,0,0,1,1,Wood,5.968980585391403,1.0,0,0.0
261,261,1258,30,RL,5.684506656824126,17.531355350027443,0.0,Lvl,Corner,flat,OldTown,Norm,1Fam,1Story,4,2.440268378362637,14.087847482241104,Gambrel,None,0.0,1.8203341036428238,PConc,1.5409627556327752,0.7304631471189666,Unf,0.0,11.038947685692156,1.8203341036428238,11.038947685692156,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,308.0,TA,6.404586972566442,2.440268378362637,2008,30.041479898728838,1,0,1,0,0,1,0,Vinyl,5.914940018959451,1.0,0,0.0
262,262,1599,20,RL,6.07328940298831,22.315256051947703,0.7304631471189666,Lvl,Corner,flat,Mitchel,Norm,1Fam,1Story,5,2.2596737867230705,14.132483878148479,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,11.456000850475936,9.236665340977277,2.055641538058108,12.54803181629703,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Unf,257.0,TA,6.244955797756471,1.1943176378757767,2008,33.272559373766384,0,0,1,0,0,1,1,Wood,4.969939052451073,0.0,0,0.0
263,263,1508,20,RL,5.914940018959451,19.679117263325452,0.0,Bnk,Inside,sloped,Edwards,Norm,1Fam,1Story,4,2.055641538058108,14.10863912353132,Gable,Stone,6.934539989873997,1.5409627556327752,CBlock,1.8203341036428238,0.7304631471189666,Rec,11.393132811904163,7.397497957722461,1.5409627556327752,11.922126412006202,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,RFn,286.0,TA,7.247551425168361,2.055641538058108,2008,30.766337117065433,0,0,1,0,1,1,0,Metal,5.5270737381589985,0.0,0,0.0
264,264,615,30,RL,5.357203202420049,17.48405113780442,0.0,HLS,Inside,flat,BrkSide,Norm,1Fam,1Story,4,2.440268378362637,14.087847482241104,Hip,None,0.0,1.1943176378757767,CBlock,1.5409627556327752,0.7304631471189666,LwQ,8.864879392672357,7.338607270038526,1.8203341036428238,11.177886445230312,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,Typ,0.0,0,None,None,0.0,None,7.6727449866678565,3.128238685769432,2009,29.75649343736114,0,0,0,0,0,1,0,Vinyl,5.942124359831237,1.0,0,0.0
265,265,1815,120,RL,5.357203202420049,19.006415593835015,0.0,Lvl,Inside,flat,SawyerW,Norm,TwnhsE,1Story,6,2.055641538058108,14.170316253871071,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,9.894095929689868,12.510587913259403,1.8203341036428238,13.449358621954069,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,529.0,TA,0.0,2.440268378362637,2007,34.25090062089416,1,0,1,0,0,1,0,Wood,3.4381104434026533,0.0,0,0.0
266,266,2712,20,RL,6.098626104970388,19.458096087785453,0.0,Lvl,Corner,flat,Sawyer,Norm,1Fam,1Story,5,2.2596737867230705,14.129313517307915,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,11.414226705566746,8.914178988939392,1.8203341036428238,12.287496753602362,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,Fin,286.0,TA,0.0,2.2596737867230705,2006,32.86830462280943,1,0,1,0,0,1,0,Wood,4.969939052451073,0.0,0,0.0
267,267,2051,20,RL,5.744420430279228,21.336629047418167,0.0,Lvl,Inside,flat,Sawyer,Feedr,1Fam,1Story,4,1.5409627556327752,14.126140415265303,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,10.337416044520737,9.378068571428056,1.5409627556327752,12.13942021029482,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,440.0,TA,0.0,2.440268378362637,2007,31.63698477961959,0,0,1,0,0,1,0,Wood,5.093856518007759,0.0,0,0.0
268,268,1863,60,FV,6.047663906109832,18.51858808457688,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,2Story,7,2.055641538058108,14.184403604277843,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.289160096627912,9.17063676912744,2.055641538058108,14.070161898256476,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,Fin,650.0,TA,0.0,2.055641538058108,2007,35.70009747785109,1,0,1,1,0,1,0,Vinyl,2.2596737867230705,0.0,1,0.0
269,269,2510,160,FV,4.492017742920502,15.684144599163629,0.0,Lvl,Inside,flat,Somerst,Norm,TwnhsE,2Story,7,2.055641538058108,14.19064737641105,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,10.74097393831022,2.055641538058108,12.645908720595072,0.0,2,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Detchd,RFn,480.0,TA,0.0,1.8203341036428238,2006,32.93671705241468,1,0,1,0,0,1,0,Metal,0.7304631471189666,0.0,1,1.0
270,270,1069,60,RL,6.881187323763808,21.93172080962463,0.7304631471189666,Lvl,Corner,flat,NridgHt,Norm,1Fam,2Story,8,2.055641538058108,14.187526814497952,Gable,BrkFace,8.325406294637359,1.8203341036428238,PConc,2.055641538058108,1.8203341036428238,Unf,0.0,13.795769886651458,2.055641538058108,15.13028672809582,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,BuiltIn,Fin,795.0,TA,8.763534317352567,2.440268378362637,2008,38.95164159844075,1,0,1,1,1,1,0,Vinyl,2.055641538058108,0.0,1,0.0
